Unnamed: 0,Reviews,Label
,"We loved this hotel! We were able to check in early, and efficiently. Very friendly and helpful staff. We received bottles of water upon check in. Room was large, bathroom was large. Lovely decor! We will definitely stay here again!",R
,"It was a very nice stay in the center of Manhattan,near ther Bryant Park,a vibrant place with a lot of events during the evenings,with nice terraces,good air and nice people to meet.The hotel itself is expensive but the location is one of the best for New York.You have between 6 to 8 am a complimentary coffee and muffin only breakfast,water in the lobby,very clean rooms and very good services.I,ll be back",R
,"My wife and I travelled to NY for just a few days to see a play and explore Manhattan. We chose the hotel because it was near the Hudson theater and directly across from Bryant park. We were thrilled to be in such a wonderful location and it didn't disappoint in any way. The view of the park was wonderful from our room and my wife really appreciated the sitting bench by the window. The staff was great, the restaurant was delicious, the rooms were modern and spacious. It was a great time and I'll definitely stay here again next time I come out this way.",R
,"The Bryant Park Hotel is a great place to stay when you are in NYC. The location is ideal as Bryant Park has so many wonderful things going on as well as just a nice place to grab a snack and hang out. The hotel is so welcoming from the doormen to the check in staff to the housekeeping. They are very accommodating and helpful. We have been to NYC many times and have stayed in many hotels and the Bryant Park Hotel is by far our favorite. The rooms are relatively spacious and very clean. The bathrooms are a nice size and asking for extra towels was never a problem. I’d like to mention names specifically, but I can’t remember a specific name. It doesn’t matter though because there wasn’t one person who worked there that wasn’t kind and nice. Stay there next time you need a place",R
,"We stayed here for five nights and found the location to be very convienent if you are going to be going uptown and downtown. I don't usually like to stay so close to Times Square but we had events uptown, a broadway show, and love going to the east and west villages. There is a subway station at the end of the block and Bryant Park is across the street. We had a one bedroom suite and it was super spacious, especially for NY!!! Javier, along with the rest of the staff were all helpful, friendly, and professional. Would definitely stay here again.",R
,"From valet to checkout and all in between it was 5Star as expected for an amazing price. Thanks to the staff for always making us feel welcomed, even during The Manhattan Blackout 2019. (thanks for having power)",R
,"I stayed at Bryant Park Hotel only for one night during a business trip. It is a very nice hotel, the room was big, clean and comfortable. Great service and staff, and beautiful view on the Park. Hope I will stay again for more nights.",R
,"This was my 3rd stay at the hotel and as always it was great. The location is fantastic you walk out of the hotel right into Bryant Park, Times Square is right around the corner. And there is almost always something to do right in Bryant Park. The staff is great and always helpful with sight seeing and cool things to do. And the restaurant attached ""koi"" is top notch. Unless something changes I will always stay at the Bryant Park Hotel when visiting the city.",R
,"This is a European-style hotel -- everything you need but no frills, at least in the queen bed room I had. The bathroom was huge, a nice change for NYC. What really stood out for me was the helpfulness and friendliness of the staff. I checked in fairly late in the evening to a friendly greeting, the restaurant staff were prompt and warm, and the bellperson who took my bag for storage during my meeting asked without my mentioning it whether I would need a taxi for the airport later in the day (I did, and it was there right on time). Great for business travel (the onsite restaurant wouldn't be my first choice with kiddos, but there are of course tons of other options just steps away). Will stay again!",R
,"Would 100% recommend this hotel. From the moment we arrived and were greeted by Job on reception who helped us with our check in and informed us of our complimentary upgrade, to the moment we checked out and were helped by Jonathan who called us a taxi, waited with us and helped us with our bags into the taxi, we were made to feel very welcome by every member of staff we met. As soon as we walked through the front doors we were greeted every time and a lift called for us (which came pretty instantly) we stayed on the 12th Floor and had amazing views of the park, library and 6th Avenue. Yes the hotel is a little on the pricy side but the location and the service is worth it. Situated on 40th Street we were a 5 minute walk away from Times Square, there was a subway entrance just",R
,"I have been staying at the Bryant Hotel for the last 10 years. Service is always impeccable. The staff are friendly, professional and go out of their way to help. The hotel is in a fabulous location, opposite Bryant Park. It's a great place to sit and relax before and after work",R
,"My wife and I stayed here for our 5 year anniversary. The staff were polite and friendly. While we stayed there, we never had to wait to get help at the front desk. We got a balcony room on the 19th floor and it was WONDERFUL. It's by far the largest room I've stayed in in New York and the balcony view of Bryant Park was spectacular. Even ignoring the balcony, we had a lot of windows and plenty of space. As easily seen on a map, the location is great too. It's right across the road from the very pretty and fun Bryant Park.",R
,Staying here after my hotel messed up my reservation. Wonderful stay. Everyone you come across is very service focused. Room was fantastic- large for NYC. Absolutely and without question the very best bathroom I’ve ever had; water pressure remarkable for NYC..... will most certainly return! Thanks Bryant Park x,R
,"A last minute booking brought us here. As soon as we pulled up outside the hotel we were met by Job from the front desk who helped with ""valeting"" the car and checking us in. Reception was full of friendly faces. Job made sure our one night experience was memorable. Our bellman Chiran, from Nepal was delightful as he took us to our room with our luggage. The location was perfect, overlooking Bryant Park and close to Times Square. All in all what makes the hotel a place to go back to (at least our second visit) and recommend it to our friends and post a five star review on TA is the staff and their passion to make you happy. We would give them all a big hug but these days that might be misconstrued !",R
,"Seamless service from the moment we walked in the door. Room was bigger than expected and had a great view of Bryant Park. Spacious bedroom and bathroom, all very tastefully equipped. Great visit - wish we could have stayed longer!",R
,"I came to the Bryant Park Hotel back in January to celebrate my birthday and I booked their Bryant Park Suite and it was a minimalist's dream come true! a decadent, luxurious room that had a living room two bathrooms and a very big center room. The amenities both in my room and within the hotel were wonderful. The hotel also has a restaurant KOI right alongside of it if you want to stay in with amazing, state of the art Asian cuisine. Lastly, the hotel has a great nightlife where the bar also doubles as a ambient lounge/club scene after 12. I also had the hotel's breakfast through room service on the night of my departure and it was absolutely delicious and full of a variety of options for those big on breakfast, highly recommend. My favorite part was definitely the beautiful",R
,It is very nice hotel and service was also very good.,F
,"Such a stupid hotel, I wont recommend it if your are getting for free also.",F
,I and my wife went for our anniversry and it�s a terrible experience at that night. We were forced to leave that place at midnight and we were helpless.,F
,"We went for trip to newyark from india. We stayed there for 5 days and it is an excellent place to stay. We feel very comfortable and safe over there, As this is new place to us. ",F
,Good place to stay,F
,"We went to bryant hotel for office meeting and its very good place. We have an amazing after party, the view from balcony you cant complain about it.",F
,"We were very pleasantly accommodated. Location, service, valet, restaurant, rooms and most importantly, the staff, were all 5 star. Will definitely come back",F
,The room was very clean and spacious. Easy to organize your stuff for a longer stay. Excellent location  Very handicap accessible. No room service or room cleaning. They were pretty busy. Hotel restaurant was more fancy so expensive not really kid friendly food. The bonus was it is open until midnight if you are desperate for real food. The snack shop and laundry facilities were convenient. The terrace on the 3rd floor is cute and peaceful. The pool is 4 ft deep everywhere and on the smaller side so not little kid friendly. Overall it was a nice hotel and I would stay here again.,F
,"Super location, great staff and very nice facility",F
,"What a wonderful stay! I had to make a last minute booking and my stay was affordable, and extremely comfortable! The staff was lovely, very helpful and friendly. The room was clean and spacious, and the bed was very comfortable. Best night sleep I've had in a while! I will definitely be visiting again!",F
,"New hotel, very nice. Walk to restaurants. Enjoyed our stay. Would stay here again.",F
,"Beware of HIDDEN FEES! I stayed 2 nights in the past October, and paid beforehand. 2 weeks later, I noticed my credit card was charged an extra $68.87. They explained it was a mandatory facility fee, $30 a night, plus tax. But it was NOT highlighted at their website at all. If it's mandatory, it should have been included when I paid for the booking. The room was fine. Not terrible, but definitely old. I stayed at a room with Times Square view on the 44th floor. The windows look like they haven't been cleaned for years. Shower water pressure was so strong it hurt a little, and no matter how you close the curtain, the dry area always flood a little afterwards. Don't pay close attention to the furnitures, carpet, wall corners, there are stains and cracks and god knows what.",F
,"Beware of HIDDEN FEES! I stayed 2 nights in the past October, and paid beforehand. 2 weeks later, I noticed my credit card was charged an extra $68.87. They explained it was a mandatory facility fee, $30 a night, plus tax. But it was NOT highlighted at their website at all. If it's mandatory, it should have been included when I paid for the booking. The room was fine. Not terrible, but definitely old. I stayed at a room with Times Square view on the 44th floor. The windows look like they haven't been cleaned for years. Shower water pressure was so strong it hurt a little, and no matter how you close the curtain, the dry area always flood a little afterwards. Don't pay close attention to the furnitures, carpet, wall corners, there are stains and cracks and god knows what.",R
,"Beware of HIDDEN FEES! I stayed 2 nights in the past October, and paid beforehand. 2 weeks later, I noticed my credit card was charged an extra $68.87. They explained it was a mandatory facility fee, $30 a night, plus tax. But it was NOT highlighted at their website at all. If it's mandatory, it should have been included when I paid for the booking. The room was fine. Not terrible, but definitely old. I stayed at a room with Times Square view on the 44th floor. The windows look like they haven't been cleaned for years. Shower water pressure was so strong it hurt a little, and no matter how you close the curtain, the dry area always flood a little afterwards. Don't pay close attention to the furnitures, carpet, wall corners, there are stains and cracks and god knows what.",R
,"Beware of HIDDEN FEES! I stayed 2 nights in the past October, and paid beforehand. 2 weeks later, I noticed my credit card was charged an extra $68.87. They explained it was a mandatory facility fee, $30 a night, plus tax. But it was NOT highlighted at their website at all. If it's mandatory, it should have been included when I paid for the booking. The room was fine. Not terrible, but definitely old. I stayed at a room with Times Square view on the 44th floor. The windows look like they haven't been cleaned for years. Shower water pressure was so strong it hurt a little, and no matter how you close the curtain, the dry area always flood a little afterwards. Don't pay close attention to the furnitures, carpet, wall corners, there are stains and cracks and god knows what.",R
,"Beware of HIDDEN FEES! I stayed 2 nights in the past October, and paid beforehand. 2 weeks later, I noticed my credit card was charged an extra $68.87. They explained it was a mandatory facility fee, $30 a night, plus tax. But it was NOT highlighted at their website at all. If it's mandatory, it should have been included when I paid for the booking. The room was fine. Not terrible, but definitely old. I stayed at a room with Times Square view on the 44th floor. The windows look like they haven't been cleaned for years. Shower water pressure was so strong it hurt a little, and no matter how you close the curtain, the dry area always flood a little afterwards. Don't pay close attention to the furnitures, carpet, wall corners, there are stains and cracks and god knows what.",R
,"HORRIBLE SERVICE: I am trying to reach the corporate office to file a complaint about our AWFUL experience. We are staying at the millennium hotel in New York and the service desk representatives were very rude. I called the front desk to extend my stay past the 2pm checkout. I asked for the price and it was higher than the previous night and they said we had to change rooms. I kindly asked if I could speak to the manager, and the rep said �What do you need to speak to a manager for? They can�t help you with any.� I responded can I please talk to one and the representative hung up on me. We went downstairs to talk to the manager and he did nothing to solve our issue. Besides the bad customer service, there are stains on the sheets and brown circles in the bathtub. The pictures online are VERY deceiving. Facebook will only let me upload that one picture. We were only trying to extend because we had to drive to New York from Maryland because of an emergency. I wish zero stars was an option!",F
,"HORRIBLE SERVICE: I am trying to reach the corporate office to file a complaint about our AWFUL experience. We are staying at the millennium hotel in New York and the service desk representatives were very rude. I called the front desk to extend my stay past the 2pm checkout. I asked for the price and it was higher than the previous night and they said we had to change rooms. I kindly asked if I could speak to the manager, and the rep said �What do you need to speak to a manager for? They can�t help you with any.� I responded can I please talk to one and the representative hung up on me. We went downstairs to talk to the manager and he did nothing to solve our issue. Besides the bad customer service, there are stains on the sheets and brown circles in the bathtub. The pictures online are VERY deceiving. Facebook will only let me upload that one picture. We were only trying to extend because we had to drive to New York from Maryland because of an emergency. I wish zero stars was an option!",F
,"HORRIBLE SERVICE: I am trying to reach the corporate office to file a complaint about our AWFUL experience. We are staying at the millennium hotel in New York and the service desk representatives were very rude. I called the front desk to extend my stay past the 2pm checkout. I asked for the price and it was higher than the previous night and they said we had to change rooms. I kindly asked if I could speak to the manager, and the rep said �What do you need to speak to a manager for? They can�t help you with any.� I responded can I please talk to one and the representative hung up on me. We went downstairs to talk to the manager and he did nothing to solve our issue. Besides the bad customer service, there are stains on the sheets and brown circles in the bathtub. The pictures online are VERY deceiving. Facebook will only let me upload that one picture. We were only trying to extend because we had to drive to New York from Maryland because of an emergency. I wish zero stars was an option!",R
,"HORRIBLE SERVICE: I am trying to reach the corporate office to file a complaint about our AWFUL experience. We are staying at the millennium hotel in New York and the service desk representatives were very rude. I called the front desk to extend my stay past the 2pm checkout. I asked for the price and it was higher than the previous night and they said we had to change rooms. I kindly asked if I could speak to the manager, and the rep said �What do you need to speak to a manager for? They can�t help you with any.� I responded can I please talk to one and the representative hung up on me. We went downstairs to talk to the manager and he did nothing to solve our issue. Besides the bad customer service, there are stains on the sheets and brown circles in the bathtub. The pictures online are VERY deceiving. Facebook will only let me upload that one picture. We were only trying to extend because we had to drive to New York from Maryland because of an emergency. I wish zero stars was an option!",R
,"HORRIBLE SERVICE: I am trying to reach the corporate office to file a complaint about our AWFUL experience. We are staying at the millennium hotel in New York and the service desk representatives were very rude. I called the front desk to extend my stay past the 2pm checkout. I asked for the price and it was higher than the previous night and they said we had to change rooms. I kindly asked if I could speak to the manager, and the rep said �What do you need to speak to a manager for? They can�t help you with any.� I responded can I please talk to one and the representative hung up on me. We went downstairs to talk to the manager and he did nothing to solve our issue. Besides the bad customer service, there are stains on the sheets and brown circles in the bathtub. The pictures online are VERY deceiving. Facebook will only let me upload that one picture. We were only trying to extend because we had to drive to New York from Maryland because of an emergency. I wish zero stars was an option!",R
,"The Millennium Broadway Hotel is in a great location. Close to restaurants and Broadway shows. A short walk away. Our doorman, LeFon went way above and beyond the call of duty to ensure our comfort and safety. Thank you for your hospitality!",R
,"The Millennium Broadway Hotel is in a great location. Close to restaurants and Broadway shows. A short walk away. Our doorman, LeFon went way above and beyond the call of duty to ensure our comfort and safety. Thank you for your hospitality!",R
,"The Millennium Broadway Hotel is in a great location. Close to restaurants and Broadway shows. A short walk away. Our doorman, LeFon went way above and beyond the call of duty to ensure our comfort and safety. Thank you for your hospitality!",R
,"The Millennium Broadway Hotel is in a great location. Close to restaurants and Broadway shows. A short walk away. Our doorman, LeFon went way above and beyond the call of duty to ensure our comfort and safety. Thank you for your hospitality!",F
,"The Millennium Broadway Hotel is in a great location. Close to restaurants and Broadway shows. A short walk away. Our doorman, LeFon went way above and beyond the call of duty to ensure our comfort and safety. Thank you for your hospitality!",R
,I STRONGLY recommend Millennium Hotel Broadway Times Square to EVERYONE interested in luxury stay near Times Square,R
,I STRONGLY recommend Millennium Hotel Broadway Times Square to EVERYONE interested in luxury stay near Times Square,R
,I STRONGLY recommend Millennium Hotel Broadway Times Square to EVERYONE interested in luxury stay near Times Square,F
,I STRONGLY recommend Millennium Hotel Broadway Times Square to EVERYONE interested in luxury stay near Times Square,F
,I STRONGLY recommend Millennium Hotel Broadway Times Square to EVERYONE interested in luxury stay near Times Square,F
,"I would like to thank the front desk manager named Syed. He is very friendly and helped to solve a very important issue for me in a short period of time! In general, a special thanks to Syed. If you want your vacation to be unclouded by any detail, start your hotel accommodation with the manager of Syed! He will help you in everything! A very good specialist and just a nice person! Thanks to this hotel for such a wonderful employee! Thanks Syed",F
,"I would like to thank the front desk manager named Syed. He is very friendly and helped to solve a very important issue for me in a short period of time! In general, a special thanks to Syed. If you want your vacation to be unclouded by any detail, start your hotel accommodation with the manager of Syed! He will help you in everything! A very good specialist and just a nice person! Thanks to this hotel for such a wonderful employee! Thanks Syed",R
,"I would like to thank the front desk manager named Syed. He is very friendly and helped to solve a very important issue for me in a short period of time! In general, a special thanks to Syed. If you want your vacation to be unclouded by any detail, start your hotel accommodation with the manager of Syed! He will help you in everything! A very good specialist and just a nice person! Thanks to this hotel for such a wonderful employee! Thanks Syed",R
,"I would like to thank the front desk manager named Syed. He is very friendly and helped to solve a very important issue for me in a short period of time! In general, a special thanks to Syed. If you want your vacation to be unclouded by any detail, start your hotel accommodation with the manager of Syed! He will help you in everything! A very good specialist and just a nice person! Thanks to this hotel for such a wonderful employee! Thanks Syed",F
,"I would like to thank the front desk manager named Syed. He is very friendly and helped to solve a very important issue for me in a short period of time! In general, a special thanks to Syed. If you want your vacation to be unclouded by any detail, start your hotel accommodation with the manager of Syed! He will help you in everything! A very good specialist and just a nice person! Thanks to this hotel for such a wonderful employee! Thanks Syed",R
,"She�s an excellent person, very kindful, she�s the best employee of the hotel. If you visit the hotel please do the check in and the check out with her. Erin, you did a great job! Thank you very much.",F
,"She�s an excellent person, very kindful, she�s the best employee of the hotel. If you visit the hotel please do the check in and the check out with her. Erin, you did a great job! Thank you very much.",R
,"She�s an excellent person, very kindful, she�s the best employee of the hotel. If you visit the hotel please do the check in and the check out with her. Erin, you did a great job! Thank you very much.",R
,"She�s an excellent person, very kindful, she�s the best employee of the hotel. If you visit the hotel please do the check in and the check out with her. Erin, you did a great job! Thank you very much.",R
,"She�s an excellent person, very kindful, she�s the best employee of the hotel. If you visit the hotel please do the check in and the check out with her. Erin, you did a great job! Thank you very much.",R
,"Buyer beware!!! Do not believe the stars. We booked two rooms: one room with 2 double beds and one with one queen bed. The rooms and hallways are tired, worn and dirty (so much staining on the carpets). I could clorox every surface but had to stop at the walls! It's dark and dingy inside. The bathroom had mold and mildew as well as old caulking. One of our double beds had stained sheets. The bedding left something to be desired.....flat pillows and an old ""quilt"" that looked more like a mattress pad. Thankfully the front desk staff was nice and let us out of our four night stay after just one night! I believe the reason this property still has so many stars is because it was a former Hilton property, but maintenance clearly stopped once Hilton dropped it. I do not recommend!",R
,"Buyer beware!!! Do not believe the stars. We booked two rooms: one room with 2 double beds and one with one queen bed. The rooms and hallways are tired, worn and dirty (so much staining on the carpets). I could clorox every surface but had to stop at the walls! It's dark and dingy inside. The bathroom had mold and mildew as well as old caulking. One of our double beds had stained sheets. The bedding left something to be desired.....flat pillows and an old ""quilt"" that looked more like a mattress pad. Thankfully the front desk staff was nice and let us out of our four night stay after just one night! I believe the reason this property still has so many stars is because it was a former Hilton property, but maintenance clearly stopped once Hilton dropped it. I do not recommend!",R
,"Buyer beware!!! Do not believe the stars. We booked two rooms: one room with 2 double beds and one with one queen bed. The rooms and hallways are tired, worn and dirty (so much staining on the carpets). I could clorox every surface but had to stop at the walls! It's dark and dingy inside. The bathroom had mold and mildew as well as old caulking. One of our double beds had stained sheets. The bedding left something to be desired.....flat pillows and an old ""quilt"" that looked more like a mattress pad. Thankfully the front desk staff was nice and let us out of our four night stay after just one night! I believe the reason this property still has so many stars is because it was a former Hilton property, but maintenance clearly stopped once Hilton dropped it. I do not recommend!",R
,"Buyer beware!!! Do not believe the stars. We booked two rooms: one room with 2 double beds and one with one queen bed. The rooms and hallways are tired, worn and dirty (so much staining on the carpets). I could clorox every surface but had to stop at the walls! It's dark and dingy inside. The bathroom had mold and mildew as well as old caulking. One of our double beds had stained sheets. The bedding left something to be desired.....flat pillows and an old ""quilt"" that looked more like a mattress pad. Thankfully the front desk staff was nice and let us out of our four night stay after just one night! I believe the reason this property still has so many stars is because it was a former Hilton property, but maintenance clearly stopped once Hilton dropped it. I do not recommend!",R
,"Buyer beware!!! Do not believe the stars. We booked two rooms: one room with 2 double beds and one with one queen bed. The rooms and hallways are tired, worn and dirty (so much staining on the carpets). I could clorox every surface but had to stop at the walls! It's dark and dingy inside. The bathroom had mold and mildew as well as old caulking. One of our double beds had stained sheets. The bedding left something to be desired.....flat pillows and an old ""quilt"" that looked more like a mattress pad. Thankfully the front desk staff was nice and let us out of our four night stay after just one night! I believe the reason this property still has so many stars is because it was a former Hilton property, but maintenance clearly stopped once Hilton dropped it. I do not recommend!",F
,The view it�s awesome and the cleaning at the room hotel it�s excellent.The customer service it�s excellent and the security in hotel it�s very good. The only concert it�s they don�t have any parking.,F
,The view it�s awesome and the cleaning at the room hotel it�s excellent.The customer service it�s excellent and the security in hotel it�s very good. The only concert it�s they don�t have any parking.,R
,The view it�s awesome and the cleaning at the room hotel it�s excellent.The customer service it�s excellent and the security in hotel it�s very good. The only concert it�s they don�t have any parking.,R
,The view it�s awesome and the cleaning at the room hotel it�s excellent.The customer service it�s excellent and the security in hotel it�s very good. The only concert it�s they don�t have any parking.,F
,The view it�s awesome and the cleaning at the room hotel it�s excellent.The customer service it�s excellent and the security in hotel it�s very good. The only concert it�s they don�t have any parking.,F
,"The Millennium Hotel Broadway is an excellent place to stay. From the moment we walked in, we were treated like royalty and staff went out of their way to make our stay special. If you're looking for a New York luxury hotel with exceptional service, the Millennium Hotel Broadway is the place to be!",R
,"The Millennium Hotel Broadway is an excellent place to stay. From the moment we walked in, we were treated like royalty and staff went out of their way to make our stay special. If you're looking for a New York luxury hotel with exceptional service, the Millennium Hotel Broadway is the place to be!",R
,"The Millennium Hotel Broadway is an excellent place to stay. From the moment we walked in, we were treated like royalty and staff went out of their way to make our stay special. If you're looking for a New York luxury hotel with exceptional service, the Millennium Hotel Broadway is the place to be!",R
,"The Millennium Hotel Broadway is an excellent place to stay. From the moment we walked in, we were treated like royalty and staff went out of their way to make our stay special. If you're looking for a New York luxury hotel with exceptional service, the Millennium Hotel Broadway is the place to be!",R
,"The Millennium Hotel Broadway is an excellent place to stay. From the moment we walked in, we were treated like royalty and staff went out of their way to make our stay special. If you're looking for a New York luxury hotel with exceptional service, the Millennium Hotel Broadway is the place to be!",R
,"Great location, friendly staff, good sized rooms. Would definitely stay here again. Arrival and departure were easy, parking directly across the street. Hotel was quiet and clean. Only stayed one night and it was convenient and easy. A great experience!",R
,"Great location, friendly staff, good sized rooms. Would definitely stay here again. Arrival and departure were easy, parking directly across the street. Hotel was quiet and clean. Only stayed one night and it was convenient and easy. A great experience!",R
,"Great location, friendly staff, good sized rooms. Would definitely stay here again. Arrival and departure were easy, parking directly across the street. Hotel was quiet and clean. Only stayed one night and it was convenient and easy. A great experience!",R
,"Great location, friendly staff, good sized rooms. Would definitely stay here again. Arrival and departure were easy, parking directly across the street. Hotel was quiet and clean. Only stayed one night and it was convenient and easy. A great experience!",F
,"Great location, friendly staff, good sized rooms. Would definitely stay here again. Arrival and departure were easy, parking directly across the street. Hotel was quiet and clean. Only stayed one night and it was convenient and easy. A great experience!",R
,terrible service - no one answering phone at front desk to stop noisy neighbor in the mid of night. picture looks deceiving. dated room. bathroom ceiling and floor leaking stains. I stayed there last night. I pick millennium times square for its location and good price. But it turned out to be a nightmare because no front desk response to call to stop noise from next door.,R
,terrible service - no one answering phone at front desk to stop noisy neighbor in the mid of night. picture looks deceiving. dated room. bathroom ceiling and floor leaking stains. I stayed there last night. I pick millennium times square for its location and good price. But it turned out to be a nightmare because no front desk response to call to stop noise from next door.,F
,terrible service - no one answering phone at front desk to stop noisy neighbor in the mid of night. picture looks deceiving. dated room. bathroom ceiling and floor leaking stains. I stayed there last night. I pick millennium times square for its location and good price. But it turned out to be a nightmare because no front desk response to call to stop noise from next door.,F
,terrible service - no one answering phone at front desk to stop noisy neighbor in the mid of night. picture looks deceiving. dated room. bathroom ceiling and floor leaking stains. I stayed there last night. I pick millennium times square for its location and good price. But it turned out to be a nightmare because no front desk response to call to stop noise from next door.,F
,terrible service - no one answering phone at front desk to stop noisy neighbor in the mid of night. picture looks deceiving. dated room. bathroom ceiling and floor leaking stains. I stayed there last night. I pick millennium times square for its location and good price. But it turned out to be a nightmare because no front desk response to call to stop noise from next door.,R
,"I needed a staycation and chose the Four Seasons for a long weekend.  It was truly a beautiful experience.  Nothing pretentious about this place!  The bed in the room was the most comfortable I have felt outside of my own home.  I dined in my room for most meals,  the food and presentation was amazing.  Highly recommend the rueben, the lobster Mac and cheese and tuna tartare.  I cannot stress enough how happy and comfortable the staff made me feel  everyday.  Such genuine concern for my well-being, the staff ensured that all of my needs were met.  Stephen and Brian at the front door we so nice to talk to and very helpful.  I looked forward to seeing them during my stay.  True gentleman. ",Real
,Just spent 4 nights at the FS Boston. Our stay was wonderful. The hotel was lovely and in a great location. An easy walk to restaurants and to the subway. The hotel also sits across from Boston Common park which was great to walk around. The service at this property was fantastic. Everyone from the front desk for check in to the doormen and the young men at the morning coffee shop. Everyone was friendly and helpful. Four Seasons is known for their service and this hotel was not a disappointment. The rooms were clean and very comfortable. I would definitely recommend a stay here...you won't be disappointed.,Real
,"We have stayed at this Four Seasons many times ( and I have reviewed it before.) We love the calm, luxury vibe, the bright well taken care of rooms with oversize windows (love the park facing rooms,) the friendly staff, the indoor pool area which provides a nice place to relax, and the location. The Sanctuary ( an outdoor public space added during Covid ) is a great addition. However the former restaurant, Bristol, where we ate breakfast has now been closed for a year an a half and at this point for the prices the hotel is charging I really feel is no longer acceptable. On recent visits we overlooked it because we like the hotel so much and just went to grab breakfast at nearby places on Newbury and Boylston,but this past weekend Boston was packed.",Real
,"If you want the perfect place to stay for Boston Marathon, look no further.  The Four Seasons is the best!  The service is impeccable.  The location is superb, especially if you are running the marathon. Everything was wonderful.  I look forward to returning in April 2022. ",Real
,"Excellent hotel located conveniently across the street from Boston Public Garden. Easy walk to shopping, Boston Common, Newbury Street. Great service, though I can say after staying at this Four Seasons, The Mandarin & the Ritz Carlton (all in Boston) all within a few weeks of each other that staff is more sparse than normal. We loved having a nightcap in the bar. Parking is tricky as Boylston St is one way so watch the signs!",Real
,"The staff was courteous and kind. Davis the concierge was helpful,kind,courteous, and gave great directions. The room was extremely COVID clean.Parking was great and reasonable.Had a refrigerator,microwave, and quite.",Real
,"We stayed at The Inn At Longwood when we had medical appointment in Boston.  Our room was clean and comfortable.  It was right by the elevator but we did not hear any hall noise.  We ate at the food court  as we did not want a larger meal but they offer a restaurant that we have enjoyed in the past.  Check-in was easy.  The front desk is very friendly.    David, the concierge, asked if my husband  needed help with our bags as we had medical equipment with us.  He also delivered a wheel chair to our room.  He was very friendly and wished us well.",Real
,"My wife and I came to the Inn at Longwood for a medical proceed at BIDMC, which is right across the street. Angel took care of us at the desk, but David the concierge took care of our bags and brought them to our room. He gave us a quick insight to the area. Clean safe rooms. Can you believe they leave rooms empty for 48hrs prior to booking them again.",Real
,"Special shout out to “David - The Concierge” who could not have taken better care of me post race!  Thank You David, I’ll be back!  I had to fly out same day of race and while I couldn’t get a late check-out, I did get to shower at a local gym and David grabbed my checked bags several times.",Real
,"I had 2 days of medical appointments during a heat wave.  Air conditioning was thankfully robust and our room was quite clean.  Parking and food is close by, along with a drugstore.  Food offerings won’t make the Michelin guide , but are adequate.  And if you don’t mind a good walk, Fenway Park is just down Brookline Ave.  Just head for the iconic and comforting Citgo sign.    Also , a quick shout out to Angel, the highly efficient front office mgr. who will go the extra mile to make sure your visit is pleasant!",Real
,Overall this was a very blessed and stay. The hotel was clean and very convenient to the airport. Gabriella at the front desk was super helpful. I would stay here again if I I am in Boston. I would recommend this hotel,Real
,$200 a night hotel in Boston Harbor… and then they charge you another $36 a day to park in their lot.  As paying guest… you have to pay more for the “luxury” of parking on site? Tacky.  And certainly not worth the extra money—nor is the hotel worth $200.,Real
,"Very easy check in, beautiful views and very comfortable beds. staff was very helpful, the room and bathroom were very clean. The food was also very good. The men working the shuttles were so helpful and nice. Overall experience was wonderful.  If we come back to Boston, this will be the hotel we stay at. ",Real
,"Rooms were spotless, beds very comfortable, the view of the bay outstanding. Just a perfect stay. Loved it!  Would not hesitate to book it again. Restaurant has a stunning view and quite good food, nice breakfast.     ",Real
,Nice room overlooking Exeter street.  Parking garage across the street.  Central location with nice staff.  Easy walking distance to restaurants and the subway.  Temperature was either very hot or very cold in our room.  Not a pleasant experience.  We called desk.  They sent an engineer.  He opened the window and said he was going to check downstairs.  We woke up in the morning to 58 degrees.  We had already shut the window.  Called desk again.  He said he would go check the heat downstairs.  This is not a cheap motel.  Strange climate control situation.,Real
,"I stayed here in 2019, and am a Marriott Bonvoy member.  This was my first business trip since the pandemic.  When I arrived, I was told I had to self park -- I get it.  Then I was given a room on the 3rd floor, when my profile says I want to stay on a higher level, so I rejected the first room.  When I got to my room, it faced a vacant building, no view.  There was detritus on the floor.  Then there was this wonky electric switch that was the master for the entire room.  Unknowingly, I turned it off when I went to bed, and then couldn't get the bathroom light to work in the morning.   I had to shower in the dark.  When I reported it to the front desk, they spoke with me like it was my fault.  Every time I tried to get into my room, my key wouldn't work and I had to go back down.",Real
,"This hotel could not be better-managed, nor better staffed. I felt as though they treated us like we were family. Truly. Super attentive, super personable. We stayed during a busy Boston Marathon weekend and the extra attention to details was awesome. Gift bags, helpful directions on subways for race day, bananas and waters for runners to grab, nourishing fruit-infused water for all after the race. Lovely lobby receptions with Sam Adams beers. They knew our names. A boutique, personal experience in every way. Best Marriott experience, ever. Rooms incredibly spacious. Conveniences of all sorts. Felt very homey, we looked forward to returning each day. Wonderful beds, super clean. I put my 82 year old mom in a room with my sister and she's super picky. She loved it! ",Real
,"Always a great stay at Courtyard Copley!  The staff are the best! So friendly! Especially Kim, Harry, and Joseph.  Thx for making our Boston Marathon stay wonderful!  Will definitely stay here again in future trips!",Real
